Plane_1_lat,Plane_1_long,Plane_2_lat,Plane_2_long,Plane_3_lat,Plane_3_long,Plane_4_lat,Plane_4_long,Plane_5_lat,Plane_5_long,Plane_6_lat,Plane_6_long,Plane_7_lat,Plane_7_long,Plane_8_lat,Plane_8_long,Plane_9_lat,Plane_9_long,Plane_10_lat,Plane_10_long,Plane_1_heading,Plane_2_heading,Plane_3_heading,Plane_4_heading,Plane_5_heading,Plane_6_heading,Plane_7_heading,Plane_8_heading,Plane_9_heading,Plane_10_heading
51.17771977096893,13.524299491396173,51.92931097402117,11.355814407653677,49.3639019157802,7.546243253062494,49.15686809225063,12.869800175554776,51.81121589949127,10.579750511493216,46.54412052469091,13.31940800371058,53.30780425387753,6.755648309801586,47.65942611813997,7.422541828489638,48.16284183110369,10.203962374836932,51.10110193298619,9.750647003291402,211.91890255547307,269.2120970312464,110.42099641557695,46.97985409882864,177.2696754422658,338.15019431832826,165.4587381635174,282.4743640936281,296.06058137687165,165.62496944789098
51.17592541665389,13.522522823163406,51.929298577127646,11.353975794685836,49.36350484331709,7.547868427489544,49.15845825305767,12.87241608030331,51.80813785605812,10.57999334220692,46.54657704979955,13.317981600348766,53.30592588129391,6.756467623052739,47.65968319069131,7.420836881209407,48.16366663554971,10.201448647187355,51.09900598851875,9.751498180186845,211.83021192593503,269.3742528288206,110.5635580162064,47.09119531758006,177.20742765255466,338.2304415479267,165.3915571443929,282.61906588751356,296.1947279862672,165.6930598874958
51.17412796420234,13.520749289374148,51.92928938923637,11.352137162881718,49.36310493499573,7.549492906419479,49.16004384583,12.87503475642036,51.80506024113242,10.58024154474729,46.54903606070894,13.316559486602438,53.30404894154188,6.757290213432959,47.65994323854396,7.419132385201975,48.164495826019646,10.198936362921,51.09690856166044,9.752345697674537,211.74165559646258,269.5364147095818,110.70597200779486,47.20271078295866,177.1451609277368,338.3106114604095,165.32431045051078,282.76368238010303,296.32872532814815,165.7611000052575
51.17232741908964,13.518978895430884,51.92928341037533,11.350298517842106,49.36270219203431,7.551116684903854,49.161624865737615,12.87765619592898,51.801983064089136,10.580495118358254,46.55149754992851,13.315141666803608,53.302173440338905,6.758116078436492,47.66020626090577,7.417428345659533,48.16532939998765,10.19642552969072,51.09480965880038,9.753189553172795,211.65323311871055,269.6985810989687,110.84823770911231,47.31440075028979,177.08287503615395,338.3907043119402,165.2569977829229,282.90821271025055,296.4625730213905,165.82909010051662
51.17052378680056,13.517211646726544,51.929280640562745,11.348459865167833,49.36229661565966,7.55273975799636,49.163201307964464,12.880280390843811,51.79890633430188,10.580754062267385,46.553961509960125,13.313728145271194,53.300299383398105,6.758945215547611,47.66047225697552,7.415724767772879,48.166167354914506,10.193916155144947,51.09270928633219,9.75402974411109,211.56494404442552,269.86075042194125,110.9903544500877,47.4262654708175,177.02056974599725,338.47072035738944,165.18961884181908,283.05265601678354,296.59627068945093,165.89703047161754
51.16871707282928,13.515447548644472,51.92928107980704,11.346621210459755,49.36188820710722,7.554362120752833,49.16477316770844,12.882907333171104,51.79583006114289,10.581018375685892,46.55642793329815,13.312318926311033,53.29842677642818,6.7597776222406205,47.66074122594294,7.414021656731408,48.16700968824766,10.191408246927676,51.09060745065397,9.754866267930051,211.47678792594277,270.02292110213347,111.13232156483832,47.53830519392926,176.95824482544083,338.55065985262274,165.12217332690125,283.197011445851,296.72981796110054,165.9649214168221
51.16690728267935,13.513686606558418,51.929284728106886,11.344782559318736,49.36147696762109,7.555983768231275,49.16634044018138,12.885537014908731,51.79275425398304,10.581288057808631,46.55889681242941,13.310914014215848,53.2965556251334,6.760613295979866,47.66101316698872,7.412319017723091,48.16785639742122,10.188901812678424,51.08850415816829,9.75569912208149,211.38876431548553,270.1850915648534,111.27413839487855,47.650520166766626,176.89590004250135,338.6305230521371,165.0546609375533,283.3412781463438,296.8632144703091,166.03276323319517
51.165094421863714,13.511928825832516,51.92929158545116,11.34294391734562,49.361062898453966,7.557604695491868,49.16790312060909,12.888169428046234,51.78967892219177,10.581563107814109,46.56136813983329,13.309513413265249,53.29468593521364,6.761452234219738,47.66128807928445,7.410616855934461,48.16870747985596,10.186396860032223,51.08639941528212,9.75652830402838,211.30087276684444,270.3472602336548,111.41580429044473,47.7629106332144,176.83353516527234,338.71031021145365,164.98708137204903,283.48545527315105,296.9964598567673,166.10055621836284
51.16327849590466,13.51017421182127,51.92930165181899,11.341105290141234,49.36064600086719,7.559224897596986,49.16946120423139,12.89080456456482,51.78660407513707,10.58184352486447,46.5638419079817,13.3081171277257,53.29281771236428,6.762294434404687,47.661565961992736,7.4089151765506,48.16956293295934,10.183893396619604,51.084293228406885,9.75735381124489,211.2131128332026,270.50942553446714,111.55731860611297,47.87547683428443,176.7711499618024,338.79002158485736,164.91943432873882,283.6295419837485,297.1295537656987,166.1683006680704
51.16145951033381,13.508422769869542,51.92931492717969,11.339266683306354,49.36022627613068,7.56084436961121,49.17101468630207,12.893442416437402,51.78352972218546,10.582129308105516,46.56631810933909,13.306725161850542,53.290950962276256,6.763139893969226,47.66184681426707,7.407213984755118,48.17042275412549,10.18139143006654,51.08218560395839,9.758175641216384,211.12548406829507,270.6715858899156,111.69868070740085,47.98821900897599,176.70874419995755,338.86965742736913,164.85171950471602,283.77353744094773,297.2624958468988,166.2359968781376
51.159637470692125,13.506674505312526,51.92933141149284,11.337428102441695,49.359803725523,7.56246310660135,49.172563562088975,12.896082975628634,51.78045587270197,10.582420456666704,46.56879673636255,13.305337519879933,53.289085690636014,6.763988610337937,47.66213063525194,7.405513285730138,48.17128694073526,10.17889096799446,51.08007654835684,9.758993791439426,211.0379860271196,270.83373972811006,111.83988996301218,48.10113739277631,176.64631764770274,338.94921799312544,164.78393659682524,283.91744081207037,297.39528575538736,166.30364514387202
51.15781238252983,13.50492942347574,51.92935110470822,11.335589553147894,49.35937835033132,7.564081103636452,49.17410782687394,12.898726234094912,51.77738253605004,10.582716969661144,46.571277781501735,13.303954206040878,53.2872219031255,6.764840580925483,47.66241742408278,7.403813084656287,48.17215549015617,10.176392018020204,51.07796606802677,9.759808259421789,210.95061826404458,270.99588547182896,111.98094575056689,48.214232219238966,176.58387007280987,339.0287035364719,164.71608530128378,284.06125126866505,297.5279231521971,166.37124575996052
51.15598425140649,13.503187529675,51.92937400676584,11.33375104102549,49.3589501518514,7.565698355787815,49.175647475952886,12.90137218378441,51.77430972159162,10.583018846185604,46.57376123719895,13.302575224547189,53.28535960542213,6.765695803136614,47.66270717988598,7.402113386712671,48.17302839974249,10.173894587756006,51.07585416939707,9.76061904268246,210.86338033515514,271.15802154954577,112.12184745523473,48.327503718456,176.52140124310802,339.1081143115391,164.6481653136865,284.2049679871359,297.6604077030589,166.43879902034485
51.15415308289087,13.501448829216423,51.92940011759593,11.331912571674913,49.35851913138762,7.567314858129011,49.17718250463576,12.90402081663711,51.771237438687024,10.583326085320518,46.57624709588917,13.301200579599476,53.28349880319878,6.766554274366174,47.66299990177888,7.400414197076865,48.173905666835175,10.171398684809471,51.07374085890095,9.761426138751652,210.77627179536574,271.32014638607416,112.26259446720053,48.44095211749135,176.4589109262572,339.1874505720326,164.58017632910946,284.3485901476455,297.7927390792418,166.5063052187379
51.15231888256106,13.499713327396396,51.92942943711897,11.330074150696452,49.35808529025292,7.568930605735892,49.1787129082466,12.906672124584814,51.76816569669496,10.583638686129982,46.57873535000003,13.299830275385158,53.28163950212378,6.767415991999114,47.663295588869815,7.398715520924894,48.17478728876191,10.16890431678356,51.07162614297592,9.762229545170817,210.68929220172342,271.4822584103643,112.40318618725945,48.55457764119035,176.3963988899127,339.26671257193647,164.51211804178126,284.4921169359018,297.9249169561896,166.57376464789206
51.15048165600434,13.497981029501547,51.92946196524563,11.328235783690262,49.35764862976888,7.570545593686609,49.18023868212354,12.90932609955118,51.76509450497248,10.583956647661758,46.58122599195188,13.298464316078412,53.27978170786089,6.768280953410488,47.66359424025807,7.397017363431222,48.17567326283714,10.16641149127654,51.069510028063775,9.763029259492628,210.6024411109992,271.6443560508251,112.54362201937795,48.66838051112313,176.33386490164617,339.34590056469136,164.443990145385,284.63554754239715,298.056941016151,166.6411776005989
51.14864140881722,13.496251940808763,51.92949770187683,11.326397476256329,49.357209151265614,7.572159817061631,49.1817598216188,12.91198273345174,51.76202387287498,10.584279968947282,46.583719014157786,13.297102705840189,53.27792542606927,6.769149155965477,47.66389585503389,7.39531972976873,48.176563586362015,10.163920215881994,51.06739252061057,9.763825279281026,210.51571808027592,271.80643773668277,112.68390137797621,48.782360945495554,176.27130872899716,339.4250148034689,164.37579233343456,284.77888115971206,298.18881094605854,166.70854436820764
51.14679814660541,13.494526066585152,51.929536646903706,11.324559233994451,49.35676685608188,7.573773270943753,49.18327632209873,12.914642018193923,51.75895380975612,10.58460864900166,46.58621440902358,13.295745448818188,53.27607066240347,6.770020597019384,47.66420043227851,7.393622625108707,48.17745825662446,10.161430498188782,51.06527362706659,9.764617602111192,210.4291226675439,271.9685018982715,112.8240236800691,48.89651916076082,176.20873013932191,339.5040555417388,164.30752429799327,284.9221169897374,298.32052643675564,166.77586524245942
51.14495187498382,13.492803412088016,51.92957880020764,11.322721062504236,49.35632174556496,7.575385950418115,49.184788178943805,12.917303945677093,51.75588432496786,10.58494268682368,46.58871216894785,13.294392549146853,53.27421742251343,6.770895273917648,47.66450797106415,7.391926054620824,48.17835727089917,10.15894234578101,51.06315335388636,9.765406225569578,210.34265443130155,272.1305469690616,112.96398835577804,49.01085536870244,176.14612890002059,339.58302303233603,164.23918573139883,285.06525423395635,298.45208718550555,166.8431405140508
51.143102599576494,13.491083982564868,51.9296241616602,11.320882967385074,49.35587382107076,7.576997850572214,49.18629538754865,12.91996850779255,51.75281542786038,10.585282081395796,46.59121228632199,13.293044010947346,53.27236571204443,6.771773183995853,47.664818470453966,7.390230023473133,48.179260626447565,10.156455766238029,51.0610317075286,9.766191147253895,210.256312930066,272.29257137919257,113.10379483699535,49.12536977936378,176.08350477843874,339.661917528207,164.1707763246742,285.20829210252873,298.5834928947136,166.9103704731266
51.14125032601665,13.489367783253382,51.929672731123226,11.319044954236118,49.35542308396372,7.578608966495924,49.18779794332203,12.922635696423582,51.74974712778206,10.58562683168416,46.59371475353021,13.29169983832755,53.27051553663712,6.772654324579731,47.66513192950214,7.388534536832036,48.18016832051789,10.153970767134382,51.05890869445621,9.766972364773135,210.1700977235189,272.4545735667917,113.24344256474296,49.240062599374255,176.02085754166274,339.7407392818004,164.10229576868528,285.35122980717233,298.7147432714903,166.97755540945855
51.13939505994665,13.487654819381405,51.92972450844877,11.31720702865628,49.35496953561688,7.580219293281507,49.18929584168692,12.925305503445465,51.74667943407949,10.585976936638602,46.59621956294955,13.29036003538205,53.26866690192743,6.773538692985176,47.66544834725381,7.38683959986228,48.18108035034514,10.151487356039816,51.05678432113625,9.767749875747583,210.0840083715446,272.61655196689475,113.3829309878144,49.35493403176963,175.958186956791,339.8194885457234,164.0337437533509,285.4940665673885,298.8458380274513,167.04469561216763
51.137536807017945,13.485945096166914,51.92977949347909,11.315369196244191,49.3545131774118,7.581828826023628,49.190789078080456,12.927977920725509,51.743612356097394,10.586332395192642,46.59872670694993,13.289024606192118,53.26681981354665,6.774426286518249,47.66576772274512,7.385145217726938,48.18199671315112,10.149005540519228,51.05465859403994,9.768523677808796,209.9980444348369,272.77850501533,113.52225956179427,49.46998427674703,175.89549279099992,339.8981655721579,163.9651199681416,285.636801605542,298.97677688088066,167.11179137000192
51.13567557289109,13.48423861881803,51.9298376860467,11.31353146259822,49.35405401073865,7.5834375598193695,49.19227764795398,12.93065294012306,51.74054590317862,10.586693206263488,46.601236177894165,13.2876935548257,53.2649742771213,6.775317102475185,47.66609005500321,7.383451395587392,48.182917406144426,10.146525328132658,51.05253151964261,9.769293768599642,209.91220547365248,272.94043115535106,113.66142774701217,49.5852135318072,175.83277481117796,339.97677061320843,163.89642410204112,285.77943414994417,299.1075595535235,167.17884297106116
51.133811363235736,13.482535392532975,51.92989908597436,11.311693833316411,49.353592036996126,7.585045489768252,49.19376154677305,12.93333055348955,51.737480084664114,10.58705936875205,46.60374796813797,13.286366885337412,53.26313029827323,6.776211138142404,47.666415343046175,7.381758138603317,48.18384242652047,10.144046726435263,51.0504031044237,9.770060145774291,209.82649105065235,273.10232882621864,113.80043501339799,49.700621990545415,175.77003278414782,340.05530392093,163.82765584288222,285.9219634314609,299.23818577318855,167.2458507027601
51.13194418373059,13.480835422500077,51.929963693075,11.30985631399651,49.353127257591474,7.586652610972239,49.19524077001745,12.936010752668508,51.7344149098929,10.587430881542932,46.60626207002998,13.28504460176852,53.26128788261951,6.777108390796519,47.66674358588315,7.380065451932666,48.18477177146148,10.141569742977298,51.04827335486673,9.770822806998224,209.74090072707256,273.26419647113175,113.939280836482,49.81620984354021,175.70726647664912,340.1337657467986,163.75881487852018,286.0643886887069,299.3686552719324,167.31281485238583
51.13007404006339,13.47913871389773,51.930031507151824,11.308018910235914,49.3526596739405,7.588258918535764,49.19671531318121,12.938693529495572,51.73135038820202,10.587807743504444,46.60877847591182,13.283726708146924,53.25944703577245,6.778008857704343,47.66707478251424,7.37837334073166,48.1857054381365,10.13909438530408,51.04614227745928,9.771581749948243,209.65543406592568,273.42603253628715,114.07796470052642,49.93197727806728,175.6444756554538,340.21215634239337,163.68990089581644,286.2067091638121,299.49896778790696,167.37973570628992
51.12820093793094,13.477445271894409,51.93010252799827,11.306181627631675,49.35218928746754,7.589864407565733,49.19818517177261,12.94137887579855,51.72828652892654,10.588189953488596,46.61129717811807,13.282413208487162,53.25760776333961,6.778912536122896,47.66740893193057,7.37668181015476,48.18664342370143,10.136620660955977,51.044009878693,9.772336972312482,209.57009063034363,273.58783547102223,114.21648609454644,50.04792447873774,175.58166008711237,340.2904759591876,163.62091358073735,286.3489241030609,299.6291230631167,167.44661355047606
51.12632488303902,13.475755101648632,51.930176755398,11.304344471780476,49.35171609960548,7.591469073171548,49.19965034131423,12.944066783397409,51.72522334139951,10.588577510331111,46.61381816897634,13.281104106790378,53.2557700709237,6.779819423299419,47.667746033114256,7.374990865354663,48.187585725299,10.134148577468386,51.04187616506352,9.773088471790397,209.48486998427558,273.7496037231123,114.35484451543601,50.16405162494044,175.51881953807094,340.3687248481704,163.5518526194768,286.4910327598367,299.7591208451629,167.5134486705531
51.12444588110242,13.47406820830895,51.93025418912488,11.30250744827861,49.35124011179572,7.59307291046512,49.20111081734288,12.946757244104305,51.72216083495194,10.588970412851427,46.61634144080725,13.279799407044326,53.25393396412268,6.780729516471377,47.66808608503843,7.373300511482279,48.188532340058806,10.131678142371698,51.03974114307052,9.773836246092786,209.3997716920411,273.91133574685244,114.49303946842167,50.28035889537847,175.45595377467112,340.4469032604395,163.4827176964318,286.6330343899297,299.8889608865265,167.58024135157768
51.1225639378449,13.472384597013932,51.93033482894305,11.300670562721969,49.35076132548821,7.594675914560884,49.202566595409714,12.94945024972364,51.71909901891274,10.589368659852692,46.61886698592447,13.278499113223344,53.25209944852964,6.7816428128664645,47.66842908666724,7.37161075368672,48.18948326509728,10.12920936319129,51.03760481921764,9.774580292941806,209.31479531852708,274.07302999552917,114.63107046196887,50.39684646279784,175.393062563346,340.52501144664,163.4135084963233,286.7749282555479,300.01864294427185,167.64699187776455
51.1206790589992,13.470704272892153,51.93041867460688,11.298833820706026,49.35027974214141,7.596278080575809,49.20401767108017,12.952145792052049,51.71603790260875,10.589772250121776,46.62139479663475,13.277203229288356,53.250266529732826,6.782559309702625,47.66877503695584,7.369921597115281,48.19043849751774,10.12674224744749,51.0354672000125,9.77532061007096,209.22994042942696,274.2346849283519,114.7689370162197,50.51351449832282,175.33014567011696,340.6030496573856,163.344224702794,286.9167136237726,300.1481667805209,167.71370053309067
51.11879125030698,13.469027241062165,51.93050572586093,11.296997227825816,49.34979536322231,7.597879403629421,49.20546403993403,12.954843862878445,51.71297749536463,10.590181182429273,46.62392486523796,13.27591175918685,53.24843521331564,6.783479004188051,47.66912393485041,7.368233046913426,48.1913980344104,10.12427680265556,51.03332829196665,9.77605719522511,209.14520659089362,274.39629900597026,114.90663865460539,50.6303631689463,175.26720286118746,340.68101814322415,163.27486599882525,287.0583897669279,300.2775321636992,167.78036760113912
51.11690051751884,13.467353506632502,51.93059598244005,11.29516078967592,49.34930819020642,7.599479878843812,49.2069056975654,12.957544453984028,51.70991780650295,10.590595455529506,46.626457184027046,13.274624706852864,53.246605504856575,6.784401893521192,47.66947577928814,7.366545108224772,48.19236187285232,10.121813036325674,51.031188101595575,9.776790046160494,209.0605933695186,274.5578706897112,115.04417490959906,50.74739263729481,175.20423390238523,340.7589171541067,163.20543206685738,287.19995596046095,300.4067388639919,167.8469933647866
51.11500686639426,13.46568307470165,51.9306894440693,11.293324511850448,49.34881822457774,7.601079501343657,49.20834263958273,12.960247557142337,51.70685884534403,10.591015068160528,46.62899174528814,13.273342076206983,53.24477740992924,6.785327974890767,47.66983056919725,7.364857786191071,48.1933300099075,10.11935095596289,51.02904663541867,9.77751916064472,208.97610033245715,274.7193984476779,115.18154531843629,50.86460306378365,175.14123855962293,340.83674694022585,163.13592258884603,287.3414114879689,300.5357866599243,167.91357810640272
51.11311030270165,13.464015950358034,51.93078611046398,11.291488399943017,49.3483254678288,7.602678266256227,49.209774861608864,12.962953164119249,51.70380062120599,10.59144001904412,46.63152854130053,13.272063871156329,53.242950934102346,6.786257245475772,47.670188303497,7.363171085952201,48.194302442626814,10.116890569067133,51.02690389995922,9.778244536456778,208.89172704812762,274.8808807482041,115.31874942802062,50.98199460526769,175.07821659873514,340.9145077515131,163.06633724551546,287.4827556361286,300.6646753319063,167.98012210803654
51.111210832218255,13.462352138680004,51.93088598132962,11.289652459546742,49.34782992146062,7.604276168711409,49.21120235928099,12.965661266673012,51.700743143404736,10.591870306885816,46.63406756433669,13.270790095594524,53.24112608293964,6.787189702445488,47.67054898109765,7.361485012646143,48.19527916804808,10.114431883133166,51.02475990174436,9.778966171387047,208.80747308473292,275.0423160638896,115.45578679003006,51.09956741297361,175.01516778511495,340.9921998369377,162.9966757175705,287.6239876959961,300.7934046679074,168.04662565096783
51.10930846073021,13.460691644735816,51.930989056362,11.287816696254222,49.34733158698272,7.605873203841713,49.21262512825072,12.968371856554285,51.697686421253856,10.592305930374875,46.63660880666232,13.26952075340172,53.23930286199994,6.788125342959488,47.670912600900536,7.359799571408968,48.196260183196,10.111974905650577,51.02261464730508,9.779684063237305,208.7233380118548,275.2037028705271,115.59265696231114,51.21732163719844,174.9520918845417,341.0698234468912,162.9269376847716,287.7651069655548,300.9219744576394,168.1130890162293
51.10740319403246,13.459034473583628,51.93109533524713,11.285981115657505,49.34683046591311,7.607469366782294,49.21404316418403,12.971084925506132,51.69463046406466,10.592746888184324,46.63915226053635,13.26825584844455,53.23748127683709,6.789064164167651,47.671279161798,7.358114767374822,48.19724548508224,10.10951964410374,51.0204681431762,9.780398209820724,208.6393213984626,275.3650396455678,115.72935951291356,51.33525742314703,174.88898866211184,341.1473788298497,162.85712282625036,287.90611274721033,301.0503844979774,168.17951248418854
51.105495037928776,13.457380630271466,51.93120481766128,11.284145723348088,49.34632655977829,7.609064652670964,49.21545646276135,12.973800465264077,51.69157528114613,10.593193178970925,46.64169791821098,13.266995384576134,53.23566133299997,6.790006163210163,47.67164866267342,7.356430605675911,48.198235070705415,10.107066105971812,51.01832039589634,9.781108608961892,208.55542281581026,275.5263248740796,115.86589401285823,51.453374911417825,174.82585788326855,341.2248662352417,162.78723082021247,288.0470043475699,301.17863459080934,168.2458963349692
51.10358399823173,13.455730119837224,51.931317503270925,11.282310524916896,49.34581987011325,7.610659056648204,49.21686501967752,12.97651846755612,51.68852088180487,10.593644801375191,46.6442457719317,13.265739365636062,53.23384303603242,6.790951337217532,47.67202110240125,7.3547470914424835,48.19922893705106,10.104614298728691,51.01617141200792,9.781815258496811,208.47164183440256,275.68755703915775,116.00226004305415,51.571674241082064,174.7626993131994,341.3022859117737,162.71726134502148,288.1877810801366,301.30672454048675,168.312240847628
51.10167008076269,13.454082947308644,51.93143339173282,11.280475525954262,49.34531039846146,7.612252573857184,49.21826883064184,12.979238924102743,51.68546727534512,10.594101754021413,46.646795813937295,13.264487795450387,53.2320263914733,6.791899683310595,47.67239647984697,7.353064229802816,48.20022708109168,10.102164229843014,51.0140211980571,9.782518156272904,208.3879780262837,275.84873463261806,116.13845718886051,51.69015554514033,174.69951271672062,341.3796381081543,162.64721407740797,288.328442261158,301.4346541572096,168.37854630160643
51.09975329135177,13.4524391177033,51.93155248269396,11.278640732049912,49.34479814637485,7.613845199443772,49.21966789137806,12.98196182661698,51.6824144710687,10.594564035517626,46.64934803645991,13.263240677831607,53.230211404856426,6.792851198600522,47.67277479386711,7.351382025883196,48.20122949978678,10.09971590677811,51.01186976059382,9.78321730014902,208.30443096350092,276.00985614774237,116.27448504318085,51.808818954459355,174.63629785886292,341.4569230728266,162.57708869384714,288.4689872153138,301.5624232573739,168.44481297507264
51.09783363583785,13.450798636028583,51.93167477579156,11.276806148792945,49.34428311541383,7.615436928556557,49.22106219762439,12.984687166804385,51.67936247827496,10.595031644455643,46.65190243172502,13.261998016578662,53.22839808171056,6.793805880188837,47.67315604330926,7.34970048480791,48.20223619008279,10.097269336991998,51.00971710617173,9.783912687995448,208.22100021878546,276.1709200801671,116.41034320639903,51.92766459505242,174.57305450436456,341.53414105406256,162.50688487030152,288.60941526873756,301.69003165918843,168.51104114615327
